source,target,time_duration,traffic_density,bandwidth
39.9600116.3280,39.9600116.3290,60.0,0.1955487211952777,0.7643262448609012
39.9600116.3290,39.9540116.3290,60.0,0.0249811212145561,0.2931823430495822
39.9540116.3290,39.9540116.3300,61.0,0.1987904246191642,0.5696298996963275
39.9540116.3300,39.9480116.3300,60.0,0.0249811212145826,0.3564262964086303
39.9480116.3300,39.9480116.3350,60.0,0.0391028828747114,0.6429485794512942
39.9480116.3420,39.9420116.3420,62.0,0.0258138252550687,0.489462569588419
39.9420116.3460,39.9420116.3480,60.0,0.0977486343287657,1.087294777460067
39.9420116.3480,39.9420116.3460,60.0,0.0977486343287657,0.5628008908607318
39.9420116.3530,39.9355116.3530,60.0,0.0230594965057272,0.4193695896493838
39.9355116.3530,39.9355116.3510,60.0,0.0977393499833134,0.7075805682025818
39.9355116.3510,39.9355116.3500,61.0,0.1987366782937575,0.7539535229303729
39.9355116.3500,39.9260116.3500,60.0,0.0157775502407908,0.6201016913335927
39.9355116.3500,39.9450116.3500,60.0,0.0157775502407696,0.984350129760954
39.8915116.3450,39.8915116.3380,60.0,0.0279075947195856,0.6692495781370187
39.8915116.3450,39.8915116.3390,46.0,0.0249617930530918,0.6781426084183357
39.8915116.3380,39.8915116.3360,62.0,0.1009324675456401,0.6505498943294628
39.8915116.3360,39.8915116.3350,60.0,0.1953531629860169,1.1918963760121275
39.8915116.3340,39.8840116.3340,60.0,0.0199848969716576,0.5428379435026883
39.8915116.3340,39.8835116.3340,60.0,0.0187358409109171,0.9375934711769762
39.8840116.3340,39.8840116.3390,62.0,0.0403685703952523,0.5171887374631863
39.8840116.3390,39.8840116.3410,60.0,0.0976658961070907,0.8050508472029407
39.8840116.3410,39.8910116.3410,60.0,0.0214123896125058,0.4014899975613208
39.8910116.3410,39.8910116.3370,60.0,0.0488379345089209,0.9308033302437284
39.8910116.3370,39.8910116.3360,60.0,0.1953517380179011,0.7959824079839799
39.8910116.3360,39.8970116.3360,62.0,0.0258138252550413,0.6419472242531044
39.8910116.3360,39.8825116.3360,60.0,0.0176337326220561,0.4823895794290664
39.8970116.3360,39.9055116.3360,60.0,0.0176337326220429,0.6778293398864691
39.9055116.3360,39.9055116.3380,60.0,0.0976965382913934,0.8495918689593189
39.9055116.3380,39.9055116.3390,61.0,0.1986496278535265,0.9305466614589026
39.9055116.3390,39.9105116.3390,60.0,0.0299773454575246,0.8879978309560072
39.9105116.3390,39.9105116.3430,60.0,0.0488518345574328,0.331348839393365
39.9160116.3390,39.9160116.3400,60.0,0.1954230301339195,0.935081756148
39.9160116.3400,39.9160116.3430,61.0,0.0662266935492759,0.4371737909701539
39.9160116.3430,39.9110116.3430,60.0,0.0299773454575246,0.4804635019024428
39.9110116.3430,39.9110116.3410,40.00000000121459,0.0651362548610791,0.8757533808822082
39.9110116.3430,39.9165116.3430,60.0,0.0272521322340849,0.6799283827858101
39.9055116.3460,39.9055116.3440,60.0,0.0976965382913934,0.8722191171282216
39.9055116.3440,39.8995116.3440,60.0,0.0249811212145826,0.8799310573115593
39.8995116.3420,39.8910116.3420,61.0,0.0179276281657302,0.7580902012743198
39.8825116.3360,39.8770116.3360,60.0,0.0272521322340849,0.7013617912386666
39.8770116.3360,39.8770116.3320,60.0,0.0488279633508696,0.6640935377160353
39.8770116.3320,39.8770116.3270,60.0,0.0390623706828778,0.6740559918402499
39.8770116.3270,39.8770116.3210,60.0,0.0325519755707121,0.5564287828660006
39.8770116.3210,39.8770116.3220,61.0,0.1985670509434004,0.9774188769054168
39.8770116.3210,39.8820116.3210,60.0,0.0299773454574864,0.4943925214463964
39.8770116.3220,39.8770116.3280,60.0,0.0325519755708502,0.4175026083222103
39.8770116.3220,39.8770116.3210,60.0,0.1953118533869512,0.6980730460190872
39.8770116.3280,39.8770116.3220,60.0,0.0325519755708502,0.6646257195326035
39.8820116.3210,39.8820116.3200,60.0,0.1953260946895434,0.8116894093279896
39.8820116.3200,39.8875116.3200,60.0,0.0272521322340533,0.2789553564180562
39.8820116.3200,39.8880116.3200,60.0,0.0249811212145826,0.7235396162714073
39.8875116.3200,39.8875116.3170,62.0,0.0672843854637047,0.9701427100103062
39.8875116.3170,39.8875116.3160,60.0,0.1953417642446221,0.5076724686778628
39.8875116.3160,39.8875116.3130,60.0,0.0651139214164884,0.3549467663175975
39.8875116.3130,39.8875116.3100,60.0,0.0651139214170407,0.6208468015389246
39.8875116.3100,39.8875116.3050,60.0,0.0390683528532221,0.8620837527918782
39.8875116.3050,39.8875116.3040,65.0,0.2116202445929559,0.9441531087374158
39.8875116.3040,39.8970116.3040,60.0,0.0157775502407908,0.517698050547979
39.9670116.3040,39.9720116.2960,60.0,0.018945658130492,0.3927105445166443
39.9720116.2960,39.9790116.2960,60.0,0.0214123896124864,0.6272919908096516
39.9790116.2960,39.9790116.2970,61.0,0.1988631339339794,0.480955951464687
39.9790116.2970,39.9840116.2970,60.0,0.0299773454574864,0.9320116480516132
39.9840116.2970,39.9840116.3040,60.0,0.0279453424033902,0.488793872041749
39.9840116.3040,39.9840116.3060,60.0,0.0978086983893327,0.6497790900041163
39.9840116.3040,39.9840116.3030,60.0,0.1956173967731013,1.0920601308271114
39.9840116.3040,39.9775116.3040,60.0,0.0230594965057497,0.4655272813408227
39.9840116.3060,39.9840116.3080,60.0,0.0978086983893327,0.5015511729592981
39.9840116.3080,39.9840116.3050,60.0,0.0652057989282069,0.4120157629463943
39.9840116.3050,39.9840116.3040,60.0,0.1956173967731013,1.0811526762972823
39.9840116.3030,39.9840116.3040,62.0,0.202137976665538,1.1450169134770525
39.9775116.3040,39.9775116.3050,60.0,0.1955987889859621,0.537202749767163
39.9775116.3050,39.9775116.3100,60.0,0.0391197578025095,0.5496862793761754
39.9775116.3100,39.9775116.3130,60.0,0.0651995963324927,0.6643129308564204
39.9775116.3130,39.9775116.3190,61.0,0.0331431281400911,0.4829965566718291
39.9775116.3190,39.9725116.3190,60.0,0.0299773454574483,0.5839699783145547
39.9675116.3190,39.9675116.3170,60.0,0.0977850867249924,1.0065787435652076
39.9675116.3100,39.9605116.3020,60.0,0.0161069537691747,0.9709195925271944
39.9525116.3020,39.9525116.3040,61.0,0.0993930324774673,0.7085171478677936
39.8835116.3040,39.8835116.3060,64.0,0.1041761961498313,0.8278138934258564
39.8835116.3060,39.8835116.3090,60.0,0.0651101225950674,0.5040129602639114
39.8835116.3090,39.8835116.3140,60.0,0.0390660735603687,0.4066333885929404
39.8835116.3140,39.8885116.3140,60.0,0.0299773454574483,0.7931997480875529
39.8885116.3210,39.8830116.3210,60.0,0.0272521322340849,1.0099299998476752
39.8830116.3210,39.8830116.3220,60.0,0.195328943377793,0.5546435909287287
39.8830116.3220,39.8830116.3250,61.0,0.0661948085924659,0.8742921201556644
39.8830116.3220,39.8830116.3280,60.0,0.0325548239026592,0.8738554094968004
39.8830116.3250,39.8830116.3220,60.0,0.0651096477958681,1.0200957850127534
39.8830116.3280,39.8830116.3310,60.0,0.0651096477958681,0.7935583192915936
39.8830116.3310,39.8830116.3340,60.0,0.0651096477958681,0.6337537621368546
39.8830116.3340,39.8885116.3340,61.0,0.0277063344379863,0.8912082912362337
39.8885116.3420,39.8820116.3420,60.0,0.0230594965057497,0.9594926395722952
39.8820116.3420,39.8765116.3420,60.0,0.0272521322340849,0.3200075010382339
39.8765116.3420,39.8765116.3440,60.0,0.0976552147291266,1.042749688360477
39.8765116.3440,39.8710116.3440,63.0,0.0286147388457891,0.7317235171359795
39.8710116.3440,39.8710116.3480,60.0,0.0488236921363985,0.7414341510856812
39.8710116.3480,39.8710116.3510,60.0,0.0650982561792117,0.5684731273372885
39.8710116.3510,39.8650116.3510,60.0,0.0249811212145561,0.6933295427252871
39.8650116.3510,39.8650116.3600,60.0,0.0216975209868698,0.6327800577635747
39.8650116.3600,39.8650116.3650,62.0,0.0403573890240664,0.5191165109517979
39.8650116.3650,39.8650116.3680,60.0,0.0650925629361698,0.6248538436131716
39.8650116.3680,39.8650116.3690,12.000000001562917,0.039055537764828,1.0230154233275992
39.8650116.3730,39.8650116.3810,60.0,0.0244097111081681,0.9877942691506224
39.8650116.3810,39.8700116.3890,60.0,0.0189287077802335,0.5585286876547094
39.8700116.3890,39.8700116.3930,61.0,0.0496366967318334,0.4605508885286471
39.8700116.3930,39.8650116.3930,120.0,0.0599546909149729,1.0016126448623393
39.8650116.3930,39.8650116.3960,60.0,0.0650925629361698,0.4087795478937904
39.8650116.3960,39.8650116.3980,60.0,0.097638844402123,0.749665219812961
39.8650116.3980,39.8595116.3980,61.0,0.0277063344379542,0.5584140751794506
39.8595116.3980,39.8595116.4000,40.00000000138197,0.0650873456317455,0.7702819327757876
39.8595116.4010,39.8595116.4000,20.000000000494907,0.0650873456317455,0.7702819327757876
39.8595116.4000,39.8595116.3980,40.00000000138197,0.0650873456317455,0.7702819327757876
39.8595116.4000,39.8670116.3930,376.0,0.1018087786933861,0.9314904237569634
39.8595116.4000,39.8595116.4010,20.000000000494907,0.0650873456317455,0.7702819327757876
39.8670116.3930,39.8750116.3930,60.0,0.0187358409109171,0.8077375222004555
39.8750116.3930,39.8830116.3930,60.0,0.0187358409109171,0.3623826467804673
39.8830116.3930,39.8830116.3960,47.0,0.0510025574400967,0.955036155334283
39.8830116.3960,39.8830116.4040,60.0,0.0244161179304845,0.5365194982046828
39.8830116.4040,39.8830116.4060,60.0,0.097664471691668,0.5239992949038222
39.8830116.4060,39.8910116.4060,60.0,0.0187358409109469,0.9269727521428897
39.8910116.4060,39.8910116.4090,60.0,0.0651172460092388,0.7276567000778708
39.8910116.4090,39.8910116.4110,60.0,0.0976758690117229,0.5966745286585328
39.8910116.4110,39.8910116.4120,60.0,0.1953517380179011,0.8804119631620548
39.8910116.4120,39.8910116.4170,62.0,0.0403726925291687,0.4626178159491025
39.8910116.4170,39.8960116.4170,60.0,0.0299773454574483,0.8390001459228889
39.8960116.4170,39.8960116.4210,30.000000007518967,0.0244207486712063,0.634766884209232
39.8960116.4170,39.8960116.4130,30.000000007518967,0.0244207486712063,0.634766884209232
39.8960116.4330,39.8960116.4310,15.000000004842486,0.0244207486712839,0.763781610584247
39.8960116.4390,39.8960116.4480,62.0,0.0224309098926915,0.6771079421215074
39.8960116.4480,39.8960116.4530,60.0,0.0390731978659235,0.8491291922836472
39.8960116.4530,39.8910116.4530,60.0,0.0299773454574483,0.6268023361094733
39.8910116.4530,39.8910116.4550,60.0,0.0976758690117229,0.3484786841997909
39.8910116.4550,39.8805116.4550,60.0,0.0142749264083286,0.596380650123752
39.8680116.4550,39.8680116.4540,60.0,0.1952862280221258,0.4730548913932418
39.8680116.4540,39.8680116.4530,61.0,0.1985409984942131,0.6246726014279118
39.8680116.4530,39.8680116.4470,60.0,0.0325477046765715,0.5516156392824708
39.8680116.4470,39.8680116.4440,60.0,0.0650954093439766,0.3583891216686869
39.8680116.4440,39.8680116.4400,60.0,0.0488215570099719,0.69167555387621
39.8680116.4400,39.8680116.4390,61.0,0.1985409984891612,1.189232038216051
39.8680116.4390,39.8680116.4350,60.0,0.0488215570099719,0.6707281521161487
39.8680116.4350,39.8680116.4330,60.0,0.0976431140138328,1.0947467110468658
39.8680116.4330,39.8680116.4300,62.0,0.0672652563221092,0.4727796274753654
39.8680116.4300,39.8680116.4200,60.0,0.0195286228124944,0.336925703933595
39.8680116.4200,39.8735116.4150,60.0,0.0223497252204429,0.5543954195069823
39.8895116.4150,39.8895116.4130,60.0,0.0976737316652992,1.0115049915952925
39.8980116.4130,39.8980116.4120,62.0,0.2018840805165294,0.5651213046685803
39.9050116.4120,39.9050116.4160,60.0,0.0488479126569743,1.0398290321117416
39.9050116.4300,39.9050116.4340,34.28571429156196,0.0279130929516032,0.3754507182081817
39.9050116.4430,39.9050116.4480,30.00000001175281,0.0195391650713132,0.7221733559320765
39.9155116.4560,39.9155116.4550,60.0,0.1954216034219755,0.6912314581689902
39.9235116.4550,39.9235116.4560,60.0,0.1954444351789735,0.9935290723918824
39.9325116.4610,39.9325116.4600,60.0,0.1954701318391139,1.1947482800789464
39.9325116.4600,39.9325116.4570,60.0,0.0651567106146585,0.8413211368455532
39.9325116.4570,39.9390116.4570,60.0,0.0230594965057497,0.956391167114635
39.9390116.4570,39.9390116.4560,60.0,0.1954886977359739,0.6550847348939708
39.9390116.4560,39.9390116.4500,61.0,0.0331244737895259,0.7190563615262099
39.9390116.4500,39.9390116.4490,60.0,0.1954886977359739,0.747719400786006
39.9390116.4490,39.9340116.4490,60.0,0.0299773454574864,0.7860086801781527
39.9340116.4490,39.9280116.4490,60.0,0.0249811212145561,0.4099266680560917
39.9280116.4490,39.9280116.4510,60.0,0.0977286410311009,0.9666389122585656
39.9280116.4510,39.9280116.4550,61.0,0.0496787258602772,0.4773482911486515
39.9280116.4550,39.9280116.4530,60.0,0.0977286410311009,0.8080391901163267
39.9280116.4550,39.9210116.4550,60.0,0.0214123896125058,0.2844487103480821
39.9280116.4530,39.9280116.4550,60.0,0.0977286410311009,0.67311613466875
39.9210116.4550,39.9210116.4530,20.000000003260443,0.0325728832174956,0.8193966429117941
39.9210116.4530,39.9210116.4520,10.000000001914254,0.0325728832174956,0.8193966429117941
39.9210116.4520,39.9140116.4520,60.0,0.0214123896124864,0.2781364361435021
39.9140116.4520,39.9140116.4510,61.0,0.1986742788718745,0.6957084084550463
39.9140116.4510,39.9140116.4540,60.0,0.0651391078301195,0.5363829037237152
39.9140116.4540,39.9085116.4540,60.0,0.0272521322340533,0.6532114904712669
39.9140116.4540,39.9140116.4580,60.0,0.0488543308742731,0.9212221360664656
39.9085116.4540,39.9085116.4550,60.00000000000006,0.195401633129665,0.7719662338182559
39.9025116.4550,39.8975116.4500,60.0,0.0237844860541571,0.6666998612915074
39.8975116.4500,39.8975116.4450,60.0,0.0390740530822211,0.5219740538590208
39.8975116.4450,39.8975116.4420,62.0,0.0672942025256686,0.7294115756311144
39.8975116.4420,39.8975116.4410,60.0,0.1953702653856271,0.6034721633745197
39.8975116.4410,39.8975116.4390,60.0,0.0976851326955865,0.9860798809024368
39.8975116.4390,39.8975116.4370,60.0,0.0976851326955865,0.8449486128937855
39.8975116.4370,39.8895116.4370,62.0,0.0193603689412964,0.9184140248333958
39.8740116.4370,39.8740116.4340,60.0,0.0651011034419467,0.7006755314162291
39.8740116.4340,39.8675116.4340,60.0,0.0230594965057497,0.7309107383801312
39.8675116.4340,39.8675116.4280,62.0,0.0336323830431166,0.4228320950465968
39.8675116.4280,39.8675116.4240,60.0,0.0488212011867355,0.7509641852447594
39.8675116.4240,39.8620116.4240,60.0,0.0272521322340849,1.005794607478292
39.8620116.4240,39.8620116.4220,61.0,0.0992618183553055,0.3698145148576743
39.8620116.4240,39.8620116.4260,60.0,0.097634575431448,0.9002382091013353
39.8620116.4240,39.8695116.4240,60.0,0.0199848969716576,0.4826550351473857
39.8620116.4220,39.8620116.4240,60.0,0.097634575431448,0.5664346026379593
39.8620116.4260,39.8620116.4240,60.0,0.097634575431448,1.0483198857951426
39.8695116.4370,39.8760116.4370,60.0,0.0230594965057723,0.3611572281846186
39.8760116.4370,39.8815116.4370,60.0,0.0272521322340533,0.3324465663044496
39.8945116.4370,39.9010116.4370,60.0,0.0230594965057497,0.3970215542423986
39.9010116.4370,39.9010116.4400,60.0,0.0651267480558949,0.4873072240290426
39.9010116.4400,39.9010116.4420,60.0,0.0976901220817057,1.045160252254705
39.9010116.4420,39.9010116.4440,61.0,0.0993182907830674,0.5991825920836875
39.9010116.4440,39.9010116.4500,60.0,0.0325633740325392,0.7685860323198117
39.9010116.4500,39.9010116.4610,60.0,0.0177618403893246,0.714995114214512
39.9010116.4610,39.9010116.4710,60.0,0.0195380244260374,0.3828892684170714
39.9010116.4710,39.9010116.4740,61.0,0.0662121938573881,0.7965463595072568
39.9010116.4740,39.9010116.4830,60.0,0.0217089160267947,0.5390683904637752
39.9010116.4830,39.9010116.4860,60.0,0.0651267480558949,0.4233662569706887
39.9010116.4860,39.9065116.4860,60.0,0.0272521322340849,0.8920784390293374
39.9065116.4860,39.9065116.4900,61.0,0.0496631318617495,0.4434416763520517
39.9065116.4670,39.9065116.4680,7.500000002515954,0.0244244910855178,0.6964263620569644
39.9065116.4680,39.9065116.4710,22.500000006416744,0.0244244910855178,0.6964263620569644
39.9065116.4710,39.9065116.4720,60.0,0.1953959286235669,0.8335692296078667
39.9065116.4720,39.9000116.4720,60.0,0.0230594965057497,0.5962994570610232
39.9065116.4720,39.9135116.4720,60.0,0.0214123896124864,0.3997555279350598
39.8940116.4720,39.8940116.4710,60.0,0.1953602883665737,0.4537697344617645
39.8940116.4710,39.8890116.4710,63.0,0.0314762127303607,0.6253285920295492
39.8940116.4710,39.8940116.4730,60.0,0.0976801441835741,0.7691211713703068
39.8890116.4710,39.8835116.4710,60.0,0.0272521322340533,0.4402058297610003
39.8835116.4710,39.8835116.4730,60.0,0.0976651838904668,0.6380690431474072
39.8835116.4710,39.8785116.4710,61.0,0.0304769678818166,0.4546131322937331
39.8835116.4730,39.8835116.4750,60.0,0.0976651838904668,0.9402864538916716
39.8835116.4730,39.8835116.4710,60.0,0.0976651838904668,0.5096280288293424
39.8835116.4750,39.8835116.4730,60.0,0.0976651838904668,0.6582803641490383
39.8785116.4710,39.8785116.4640,60.0,0.0279023036362617,0.6473057906754748
39.8785116.4640,39.8785116.4620,60.0,0.0976580627045189,0.9989586285612676
39.8785116.4620,39.8785116.4580,60.0,0.0488290313553167,0.6746641605775723
39.8785116.4580,39.8785116.4510,62.0,0.0288323804241371,0.7568695676497514
39.8785116.4510,39.8785116.4460,60.0,0.0390632250859883,0.4866292058671778
39.8785116.4460,39.8785116.4440,60.0,0.0976580627045189,0.5280897368603316
39.8785116.4440,39.8730116.4440,60.0,0.0272521322340533,0.3735490362359665
39.8730116.4440,39.8730116.4450,62.0,0.2018104783462795,0.5505209941347926
39.8730116.4450,39.8670116.4450,60.0,0.0249811212145561,0.3943377985373092
39.8670116.4450,39.8670116.4490,60.0,0.0488208453720932,0.3424232422223128
39.8670116.4450,39.8670116.4400,62.0,0.0403585655098507,0.732667067777715
39.8670116.4490,39.8670116.4520,60.0,0.0650944604938859,0.5193050133020729
39.8670116.4520,39.8670116.4510,61.0,0.198538104496385,1.1637208599588238
39.8670116.4520,39.8670116.4530,61.0,0.198538104496385,1.1843158251312813
39.8670116.4510,39.8670116.4520,60.0,0.195283381471854,0.5596984475353219
39.8670116.4530,39.8670116.4500,60.0,0.0650944604938859,0.9134669327569056
39.8670116.4500,39.8670116.4450,60.0,0.039056676299458,0.2939244723468547
39.8670116.4400,39.8670116.4380,60.0,0.0976416907386968,0.5198770830265266
39.8670116.4380,39.8770116.4380,60.0,0.0149886727287336,1.004723732334537
39.8770116.4380,39.8770116.4400,60.0,0.0976559266962465,1.0911078948355568
39.8770116.4400,39.8880116.4400,62.0,0.0140802683209438,0.5571134504810286
39.8940116.4400,39.8940116.4340,60.0,0.0325600480664932,0.8521270934751926
39.8940116.4340,39.8995116.4240,60.0,0.0158781680930166,0.93695573128165
39.8995116.4240,39.8995116.4140,60.0,0.0195375967430101,0.4714745718507235
39.8995116.4140,39.8995116.4190,61.0,0.0397264466952275,0.8714024771768406
39.8995116.4190,39.8995116.4210,60.0,0.0976879836650816,0.8675883603110246
39.8995116.4210,39.9055116.4210,60.0,0.0249811212145826,0.5450654677709866
39.9055116.4210,39.9055116.4180,45.75000000157586,0.0496624069675887,1.0054461891261228
39.9055116.4210,39.9055116.4290,60.0,0.0244241345805032,0.6339750773118368
39.9055116.4180,39.9005116.4180,61.0,0.0304769678817779,0.4073014080156576
39.9005116.4180,39.9005116.4130,60.0,0.039075763707482,0.9328717573331184
39.9005116.4130,39.9005116.4120,60.0,0.1953788185168984,0.6397766925580638
39.9005116.4120,39.8925116.4120,60.0,0.0187358409109171,0.9763734565770734
39.8925116.4120,39.8925116.4130,60.0,0.1953560130342174,0.5320392072037371
39.8925116.4130,39.8925116.4190,61.0,0.0331019911029517,0.6208109666255383
39.8925116.4190,39.8925116.4210,60.0,0.0976780065161532,0.4871248060764687
39.8925116.4210,39.8925116.4250,60.0,0.0488390032617576,0.4720508577006038
39.8925116.4250,39.8925116.4330,60.0,0.0244195016369205,0.5679848334733062
39.8925116.4330,39.8925116.4370,60.0,0.0488390032617576,0.6710802895192485
39.8925116.4370,39.8830116.4370,60.0,0.0157775502407908,0.3117858384292647
39.8830116.4410,39.8830116.4440,60.0,0.0651096477958681,0.6266367375212905
39.8830116.4440,39.8830116.4450,60.0,0.1953289433827631,1.190398069236731
39.8830116.4450,39.8755116.4450,64.0,0.0213172234364348,1.0016115923970386
39.8700116.4450,39.8700116.4420,60.0,0.065097307187189,0.631957950032471
39.8700116.4420,39.8700116.4380,60.0,0.0488229803919673,0.7433040693273745
39.8700116.4380,39.8760116.4380,61.0,0.0253974732348256,0.8034774501416309
39.8760116.4380,39.8820116.4380,60.0,0.0249811212145561,0.813741889921785
39.8820116.4380,39.8820116.4360,60.0,0.0976630473475431,0.6072941897421335
39.8820116.4360,39.8820116.4310,60.0,0.0390652189430001,0.4161870386756921
39.8820116.4310,39.8820116.4270,63.0,0.0512730998606709,0.5631478602988182
39.8820116.4270,39.8820116.4210,60.0,0.032554349121284,0.7510605169216197
39.8820116.4210,39.8760116.4210,60.0,0.0249811212145561,0.3721567682405076
39.8760116.4210,39.8760116.4180,60.0,0.0651030018546386,0.5850094565001273
39.8760116.4180,39.8760116.4150,60.0,0.0651030018546386,0.7775068090142209
39.8760116.4150,39.8760116.4160,40.0,0.1302060037060516,0.9867524087447136
39.8760116.4150,39.8710116.4150,61.0,0.0304769678818166,0.5685822907714748
39.8760116.4160,39.8760116.4150,60.0,0.1953090055590773,0.626128545857193
39.8660116.4150,39.8660116.4140,62.0,0.2017898862328519,0.9206794286792216
39.8660116.4140,39.8660116.4100,60.0,0.0488201337704526,0.5662267904218429
39.8660116.4100,39.8660116.4090,60.0,0.1952805350640502,0.6762870944962707
39.8660116.4090,39.8660116.4080,60.0,0.1952805350690192,0.5534500726602345
39.8660116.4080,39.8660116.4070,60.0,0.1952805350640502,0.7464518993422764
39.8660116.4070,39.8660116.4060,61.0,0.1985352106484511,0.9104036431833104
39.8660116.4060,39.8660116.4030,60.0,0.0650935116918366,0.9166466779029864
39.8660116.4030,39.8660116.3990,60.0,0.048820133770142,0.3238530920242137
39.8660116.3990,39.8660116.3950,60.0,0.048820133770142,0.9062606911831366
39.8660116.3950,39.8660116.3970,60.0,0.0976402675335527,0.5992054232589382
39.8660116.3970,39.8595116.3970,62.0,0.0238281463892747,0.3205021068795682
39.9175116.4620,39.9175116.4630,60.0,0.1954273105039341,0.5074322193697396
39.9175116.4630,39.9175116.4640,60.0,0.1954273104989615,0.636662890625614
39.9175116.4640,39.9175116.4610,60.0,0.0651424368362632,0.6626353620810405
39.9175116.4610,39.9250116.4610,60.0,0.0199848969716576,0.7885740347790382
39.9310116.4610,39.9310116.4590,60.0,0.0977329241294178,0.9123671334331872
39.9310116.4590,39.9310116.4580,60.0,0.195465848258256,0.5947542868890072
39.9310116.4580,39.9310116.4560,60.0,0.0977329241281744,0.6091944375469083
39.9310116.4560,39.9385116.4560,60.0,0.0199848969716576,0.5336819825093881
39.9385116.4560,39.9385116.4620,60.0,0.0325812115687649,0.2959243844039834
39.9385116.4620,39.9435116.4620,60.0,0.0299773454574864,0.6574082428959678
39.9435116.4620,39.9435116.4680,60.0,0.0325835924383788,0.8089682631151105
39.9435116.4680,39.9355116.4680,60.0,0.0187358409109171,0.3660084918521449
39.9355116.4680,39.9355116.4660,60.0,0.0977393499820699,0.5296700772404519
39.9355116.4660,39.9355116.4610,60.0,0.0390957399975198,0.4270033055150601
39.9355116.4610,39.9305116.4610,60.0,0.0299773454575246,0.3732745894429469
39.9225116.4610,39.9225116.4630,60.0,0.097720790354897,0.4954586091959237
39.9225116.4630,39.9165116.4630,60.0,0.0249811212145826,0.722619489148511
39.9225116.4630,39.9170116.4630,60.0,0.0272521322340849,0.4058213403818053
39.9225116.4630,39.9225116.4660,61.0,0.0662329801308804,0.7123464011098897
39.9165116.4630,39.9165116.4640,60.0,0.1954244568865506,0.489740690171503
39.9165116.4630,39.9165116.4650,60.0,0.0977122284448072,0.979733905398268
39.9165116.4640,39.9165116.4630,60.0,0.1954244568865506,1.1734300097776416
39.9165116.4650,39.9165116.4700,60.0,0.03908489138261,0.943024094030006
39.9165116.4700,39.9105116.4700,62.0,0.0258138252550413,0.8920675179981219
39.9105116.4700,39.9105116.4720,60.0,0.0977036691087401,0.6644217354258497
39.9105116.4720,39.9050116.4720,60.0,0.0272521322340849,0.5505445400157583
39.9050116.4720,39.9050116.4710,60.0,0.195391650615074,0.9091909093066532
39.9050116.4720,39.8945116.4720,60.0,0.0142749264083286,0.8014777832041335
39.8995116.4720,39.8995116.4710,60.0,0.1953759673320736,0.929522871021047
39.8995116.4720,39.8995116.4730,60.0,0.1953759673271025,1.191594772017351
39.8995116.4710,39.8995116.4720,60.0,0.1953759673320736,1.0405331225102437
39.8995116.4710,39.8995116.4650,60.0,0.0325626612274116,0.9018583823552702
39.8995116.4730,39.8995116.4720,60.0,0.1953759673271025,0.7604082358381467
39.8995116.4570,39.8995116.4560,15.750000001333955,0.051286191427708,0.934818020515204
39.9060116.4540,39.9060116.4490,64.0,0.041684160556065,0.4086766275320478
39.9060116.4490,39.9060116.4450,60.0,0.0488486256491557,0.3246613963632679
39.9060116.4450,39.9060116.4370,60.0,0.0244243128308573,0.8038778655188236
39.9060116.4370,39.9060116.4290,60.0,0.0244243128307796,0.6283279127168069
39.9060116.4290,39.9060116.4190,60.0,0.0195394502683105,0.3060794741786203
39.9060116.4190,39.9060116.4140,60.0,0.0390789005213109,0.334112576711896
39.9060116.4140,39.9060116.4070,60.0,0.0279135003758847,0.4165811158552199
39.9060116.4070,39.9060116.4030,60.0,0.0488486256494664,0.3356345040678125
39.9060116.4030,39.9060116.3970,60.0,0.0325657504362417,0.8576230847764348
39.9060116.3970,39.9060116.3960,60.0,0.1953945025800698,0.8219394786368883
39.9060116.3970,39.9060116.4020,60.0,0.0390789005213109,1.0269287011423798
39.9060116.3960,39.9060116.3970,60.0,0.1953945025800698,1.191191942652256
39.9060116.4020,39.9060116.4050,60.0,0.0651315008632974,0.6107468398251111
39.9060116.4050,39.9000116.4050,60.0,0.0249811212145561,0.4678283557754165
39.9000116.4050,39.9000116.4060,60.0,0.1953773929066446,0.7148865643695632
39.9000116.4040,39.8950116.4040,60.0,0.0299773454575246,0.5881751487971772
39.8950116.4040,39.8950116.4060,60.0,0.0976815693835359,0.46601742592448
39.8950116.4060,39.8950116.4100,60.0,0.0488407846945174,0.9152740077123076
39.8950116.4100,39.8950116.4150,60.0,0.0390726277575991,0.8079899414979917
39.8950116.4150,39.8950116.4200,60.0,0.0390726277575991,0.6349535104576483
39.8950116.4200,39.8950116.4220,60.0,0.0976815693835359,0.917570099858133
39.8950116.4220,39.8950116.4320,60.0,0.0195363138864499,0.8166438280706282
39.8950116.4320,39.8950116.4400,60.0,0.0244203923534566,0.9186829640456808
39.8950116.4400,39.8950116.4490,60.0,0.0217070154272599,0.824410743294625
39.8950116.4490,39.8950116.4540,60.0,0.0390726277575991,0.3782551189862314
39.8950116.4540,39.8950116.4610,60.0,0.0279090198303741,0.2905054579206153
39.8950116.4610,39.8950116.4650,60.0,0.0488407846945174,0.3586333896794786
39.8950116.4650,39.8950116.4670,61.0,0.0993095955399282,0.6067254968280286
39.8950116.4670,39.8950116.4720,60.0,0.0390726277575991,0.9359397292638022
39.8950116.4720,39.8950116.4800,60.0,0.0244203923534566,0.7844756768841062
39.8950116.4800,39.8950116.4830,60.0,0.0651210462571145,0.9974427483903217
